105,33,Not Gen and Not Detected
105,39,Not Gen and Not Detected
105,41,Not Detected
105,59,Not Detected
105,69,Not Detected
105,78,Not Detected
105,81,Not Detected
105,92,Not Detected
105,93,Detected Good
105,97,Not Gen and Not Detected
105,111,Not Detected
105,113,Detected Good
105,133,Not Detected
105,136,Not Detected
105,156,Not Detected
105,158,Not Detected
105,159,Not Detected
105,160,Not Detected
105,164,Not Detected
105,165,Not Gen and Not Detected
105,168,Not Detected
105,169,False Positive
105,172,Not Detected
105,191,Not Detected
105,192,Not Detected
105,202,Not Detected
105,212,Not Detected
105,226,Not Gen and Not Detected
105,233,Not Gen and Not Detected
105,240,Not Detected
105,244,Not Detected
105,246,Not Detected
105,249,Not Detected
105,253,Not Detected
105,257,Not Gen and Not Detected
105,258,Not Detected
105,259,Not Detected
105,261,Not Detected
105,266,Not Detected
105,277,Not Detected
105,278,Not Detected
105,282,Not Detected
105,284,Not Gen and Not Detected
105,287,Not Gen and Not Detected
105,288,Detected Good
105,292,Detected Good
105,298,Not Gen and Not Detected
105,304,Not Detected
105,312,Not Detected
105,317,Not Gen and Not Detected
105,323,Not Detected
105,326,Not Detected
105,332,Not Detected
105,335,Not Detected
105,337,Not Detected
105,339,Not Detected
105,344,Not Detected
105,348,Not Detected
105,349,Detected Good
105,354,Not Detected
105,358,Not Detected
105,367,Not Detected
105,368,Not Detected
105,383,Not Detected
105,391,Not Gen and Not Detected
105,395,Not Detected
105,397,Detected Good
105,403,Not Detected
105,406,Not Gen and Not Detected
105,409,Not Detected
105,412,Not Detected
105,414,Not Detected
105,418,Not Detected
105,431,Not Gen and Not Detected
105,439,Not Detected
105,442,Detected Good
105,446,Not Detected
105,448,Not Detected
105,450,Not Detected
105,456,Not Detected
105,466,Not Detected
105,472,Not Detected
105,476,Not Detected
105,477,Not Gen and Not Detected
105,480,Not Detected
105,481,Not Detected
105,485,Detected Good
105,489,Detected Good
105,490,Not Detected
105,492,Not Detected
105,493,Not Detected
105,494,Not Gen and Not Detected
105,500,Not Detected
105,505,Not Detected
105,511,Not Detected
105,512,False Positive
105,514,Not Detected
105,516,Not Detected
105,526,Not Detected
105,536,Not Gen and Not Detected
105,538,Not Detected
105,539,Not Detected
105,545,Not Detected
105,555,Not Detected
105,563,Not Detected
105,565,Not Detected
105,567,Not Detected
105,577,Not Gen and Not Detected
105,588,Not Detected
105,592,Not Detected
105,597,Detected Good
105,598,Not Gen and Not Detected
105,599,Not Detected
105,606,Not Detected
105,613,Detected Good
105,618,Not Detected
105,624,Not Detected
105,628,Not Detected
105,631,Not Detected
105,640,Not Gen and Not Detected
105,648,Not Detected
105,650,Detected Good
